RA,Dec,pop,U,err_U,Z,err_Z,F378,err_F378,F395,err_F395,F410,err_F410,F430,err_F430,F515,err_F515,F660,err_F660,F861,err_F861,G,err_G,I,err_I,R,err_R,pmra,e_pmra,pmdec,e_pmdec,g,bp,rp,par,e_par,r
13.16674,-26.59734,1.0,17.35,0.034,15.632,0.018,17.495,0.031,17.687,0.042,17.735999999999997,0.028,17.641000000000002,0.031,16.919,0.016,16.163,0.007,15.794,0.018,17.125,0.01,15.879000000000001,0.015,16.339,0.012,4.430765,0.084828,-5.193968,0.096964,16.646738,17.005175,16.034256,0.164554,0.091883,87.760156
13.19835,-26.59718,1.0,18.502000000000002,0.085,16.842,0.039,18.489,0.078,19.012,0.137,18.866,0.074,18.738,0.059,18.047,0.036,17.336,0.026,17.001,0.037,18.256,0.041,17.058,0.042,17.502,0.036,4.254185,0.121009,-5.632334,0.120589,17.827044,18.128727,17.248125,0.163202,0.12036,61.3195
13.21124,-26.59253,1.0,18.220999999999997,0.062,16.738999999999997,0.025,18.367,0.066,18.791,0.14,18.666999999999998,0.066,18.514,0.067,18.124,0.04,17.285,0.021,16.94,0.029,18.198,0.027,17.023,0.029,17.425,0.028,4.115153,0.104508,-5.741488,0.116224,17.754383,18.081747,17.192791,-0.152956,0.121914,81.508601
13.16994,-26.58404,1.0,17.597,0.041,16.240000000000002,0.048,17.753,0.044,18.132,0.087,18.081999999999997,0.052,17.87,0.051,17.424,0.042,16.703,0.031,16.358999999999998,0.047,17.549,0.046,16.463,0.061,16.892,0.054,4.478294,0.101361,-5.794578,0.115427,17.56889,17.512974,16.639769,-0.014133,0.114597,60.118048
13.25698,-26.58383,1.0,18.262,0.078,16.783,0.029,18.476,0.083,18.731,0.129,18.704,0.068,18.644000000000002,0.049,18.067999999999998,0.035,17.305,0.013,16.855999999999998,0.028,18.223,0.017,17.042,0.014,17.453,0.018,4.289631,0.105667,-5.652231,0.116853,17.72812,18.103914,17.186712,0.261302,0.120208,220.81797
13.17495,-26.57317,0.0,17.307000000000002,0.041,15.841,0.053,17.554,0.057,17.621000000000002,0.049,17.75,0.047,17.698,0.034,17.028,0.04,16.317999999999998,0.024,15.974,0.04,17.22,0.049,16.019000000000002,0.064,16.479,0.05,4.129303,0.070555,-5.605851,0.082445,16.90727,17.115465,16.170662,0.213059,0.076502,55.485339
13.16319,-26.5734,0.0,16.583,0.022,14.706999999999999,0.019,16.88,0.02,16.983,0.032,16.898999999999997,0.025,16.773,0.019,16.058,0.014,15.261,0.008,14.837,0.014,16.268,0.013,14.971,0.012,15.440000000000001,0.016,4.149045,0.039365,-5.770558,0.04105,15.726704,16.152056,15.105121,0.218037,0.039478,87.915688
13.18734,-26.57167,0.0,17.860999999999997,0.044,16.545,0.077,19.184,0.411,18.688,0.409,18.368,0.056,18.353,0.064,17.784,0.064,17.099999999999998,0.042,16.777,0.054,18.029,0.065,16.830000000000002,0.087,17.272,0.072,3.973166,0.099699,-6.082737,0.109157,17.696657,17.902264,16.975927,-0.004625,0.107623,39.834334
13.15395,-26.56162,0.0,17.711999999999996,0.04,15.937,0.027,17.935,0.042,18.150000000000002,0.064,18.105999999999998,0.037,18.049,0.044,17.336,0.024,16.448,0.02,16.119,0.03,17.457,0.025,16.189,0.034,16.637999999999998,0.033,4.145834,0.075142,-5.810537,0.077995,17.058107,17.455875,16.476965,0.088715,0.076446,134.295805
13.19985,-26.56214,0.0,17.323999999999998,0.05,15.540999999999999,0.03,17.421,0.043,17.558,0.046,17.753999999999998,0.047,17.519000000000002,0.035,16.845,0.024,16.095,0.012,15.698999999999998,0.025,17.035,0.033,15.815000000000001,0.025,16.207,0.031,4.01223,0.056662,-5.868015,0.060295,16.566378,16.94481,15.955299,0.280982,0.057658,82.316753
13.18547,-26.56062,0.0,17.402,0.047,15.981,0.034,17.748,0.056,17.830000000000002,0.073,17.924,0.048,17.871,0.042,17.333,0.026,16.551,0.015,16.125,0.037,17.38,0.038,16.186,0.039,16.637,0.036,4.144414,0.071359,-5.491487,0.080257,17.08539,17.333313,16.42244,0.046325,0.077859,79.394154
13.16173,-26.55803,1.0,17.058999999999997,0.036,15.546999999999999,0.028,17.303,0.039,17.472,0.058,17.471999999999998,0.035,17.478,0.038,16.801,0.025,16.043,0.018,15.767,0.019,16.987,0.031,15.783000000000001,0.029,16.251,0.031,4.021197,0.055625,-5.880167,0.061418,16.584522,16.945036,15.98151,0.049027,0.060255,123.329854
13.16288,-26.55657,1.0,18.055999999999997,0.041,16.479999999999997,0.025,18.209,0.051,18.354,0.079,18.49,0.054,18.441,0.046,17.814,0.028,16.971,0.012,16.583,0.026,17.931,0.019,16.734,0.017,17.175,0.015,4.205954,0.089405,-5.659848,0.09683,17.429947,17.84104,16.895248,-0.030243,0.097385,124.72013
13.18398,-26.55782,0.0,17.418,0.031,15.697000000000001,0.022,17.608,0.035,17.697,0.044,17.823,0.037,17.761,0.027,17.015,0.019,16.249,0.008,15.857,0.016,17.184,0.012,15.947,0.013,16.367,0.016,4.054928,0.067353,-5.681649,0.075032,16.680983,17.073467,16.099504,0.063776,0.069658,90.370728
13.16897,-26.5553,0.0,16.725,0.025,14.874,0.018,16.94,0.025,17.101,0.036,17.06,0.018,16.972,0.02,16.262,0.013,15.436999999999998,0.005,15.006,0.013,16.46,0.008,15.118000000000002,0.013,15.623999999999999,0.012,4.468412,0.048172,-5.738253,0.055753,15.923399,16.325424,15.301621,0.203431,0.049842,116.539649
13.17237,-26.55637,1.0,16.552,0.019,14.584000000000001,0.071,16.761,0.022,16.944,0.029,17.002,0.019,16.904,0.027,16.117,0.027,15.129999999999999,0.046,14.672,0.078,16.317,0.026,14.882000000000001,0.058,15.437000000000001,0.055,4.086251,0.052614,-5.935672,0.052915,16.026846,16.333925,15.316097,0.325291,0.050964,107.786225
13.05087,-26.55318,0.0,18.092999999999996,0.051,16.476,0.031,18.191,0.05,18.331,0.074,18.558,0.05,18.317,0.052,17.755,0.023,17.017,0.011,16.588,0.019,17.932,0.017,16.716,0.018,17.151,0.015,4.083802,0.092762,-5.678721,0.09044,17.427877,17.82723,16.893972,0.1196,0.101528,455.400961
13.191,-26.52321,0.0,16.418,0.02,14.348,0.026,16.592,0.017,16.671,0.027,16.637999999999998,0.014,16.524,0.013,15.754000000000001,0.009,14.931000000000001,0.005,14.488,0.013,15.979,0.012,14.617,0.016,15.107,0.015,4.110565,0.033311,-5.646704,0.034706,15.377667,15.822855,14.75508,0.067954,0.033785,213.989305
13.25551,-26.43878,1.0,18.15,0.069,16.790999999999997,0.032,18.464,0.073,18.830000000000002,0.11,18.77,0.07,18.65,0.068,18.009999999999998,0.027,17.323999999999998,0.01,16.916,0.024,18.216,0.022,17.05,0.018,17.454,0.015,4.243723,0.105026,-5.668951,0.113352,17.741266,18.137436,17.194353,0.047351,0.110492,560.949893
13.13102,-26.65079,0.0,16.942,0.037,15.155,0.023,17.175,0.033,17.298000000000002,0.041,17.336,0.031,17.214,0.023,16.511,0.029,15.739,0.025,15.315999999999999,0.025,16.718,0.03,15.409000000000002,0.023,15.884,0.029,4.05576,0.046064,-5.612409,0.050899,16.195238,16.507277,15.542512,0.046667,0.052732,307.297972
13.20066,-26.60242,0.0,17.494,0.047,15.834000000000001,0.016,17.656,0.043,17.861,0.06,17.895,0.04,17.739,0.059,17.131999999999998,0.021,16.4,0.014,16.052,0.025,17.34,0.014,16.096,0.023,16.569,0.015,4.164511,0.066827,-5.783186,0.075227,16.860691,17.15584,16.236956,0.016912,0.071241,81.461998
13.18139,-26.5995,0.0,17.656999999999996,0.054,15.944,0.042,17.793,0.047,17.771,0.067,17.95,0.036,17.928,0.038,17.256,0.03,16.523,0.016,16.131,0.032,17.426,0.03,16.185000000000002,0.044,16.658,0.036,4.276591,0.070339,-5.590884,0.078835,17.023613,17.242025,16.320621,0.075109,0.078761,65.081862
13.18561,-26.59722,1.0,18.558999999999997,0.073,16.842,0.031,18.595,0.075,18.954,0.121,18.747999999999998,0.054,18.823,0.069,18.15,0.045,17.383,0.02,17.011,0.025,18.213,0.023,17.05,0.028,17.486,0.021,4.431813,0.132496,-5.412675,0.135335,17.816582,18.110916,17.217953,-0.052163,0.137696,53.606468
13.18511,-26.59629,0.0,17.265,0.044,15.554,0.016,17.615,0.037,17.778000000000002,0.059,17.730999999999998,0.047,17.722,0.054,16.84,0.018,16.07,0.014,15.701999999999998,0.012,17.037,0.027,15.793,0.017,16.247,0.015,4.092726,0.059221,-5.730621,0.060503,16.57225,16.919878,15.930477,0.087262,0.060312,50.341346
13.1486,-26.59645,1.0,18.064999999999998,0.059,16.587000000000003,0.022,18.191,0.06,18.506,0.108,18.480999999999998,0.053,18.523,0.057,17.77,0.031,17.055,0.015,16.737,0.028,17.931,0.028,16.799,0.016,17.235,0.019,3.885174,0.09215,-5.851915,0.101063,17.552263,17.86658,17.003723,0.015086,0.104548,137.642142
13.19299,-26.58932,1.0,18.189999999999998,0.088,16.714,0.032,18.323,0.086,18.64,0.185,18.422,0.066,18.37,0.072,17.994,0.051,17.237,0.027,16.834,0.043,18.213,0.025,17.057000000000002,0.029,17.529,0.027,4.148091,0.106986,-5.648761,0.119253,17.731401,17.950924,17.089024,-0.170702,0.114471,28.245159
13.18961,-26.57795,1.0,17.692999999999998,0.048,15.871,0.034,17.758,0.053,18.157,0.065,18.066,0.046,17.929,0.038,17.233,0.03,16.463,0.018,16.046,0.022,17.397,0.023,16.134,0.022,16.608,0.018,4.355134,0.068361,-5.772114,0.068758,16.841549,17.214685,16.236519,0.185721,0.066836,16.979293
13.1715,-26.54006,1.0,18.412999999999997,0.136,16.772,0.026,18.401,0.146,18.399,0.113,18.709,0.082,18.736,0.094,18.009999999999998,0.056,17.349,0.014,16.980999999999998,0.027,18.13,0.053,17.052,0.028,17.413999999999998,0.041,3.923668,0.115041,-5.715554,0.128127,17.788433,18.041336,17.15022,0.05098,0.125823,162.605241
13.21246,-26.5957,1.0,17.589,0.053,16.347,0.03,17.982,0.084,18.542,0.111,18.092,0.08,18.392,0.053,17.679,0.026,16.701999999999998,0.047,16.489,0.025,17.813,0.018,16.609,0.021,17.085,0.015,4.175554,0.084703,-5.660192,0.098463,17.38013,17.675495,16.75,-0.00468,0.097363,91.18805
13.14325,-26.59224,1.0,17.381999999999998,0.033,15.873,0.028,17.612,0.041,17.859,0.054,17.829,0.03,17.781,0.031,17.158,0.025,16.389,0.011,16.025,0.026,17.349999999999998,0.017,16.129,0.028,16.572,0.02,4.125598,0.064239,-5.632911,0.071895,16.886877,17.231895,16.278805,0.032952,0.072224,149.601789
13.20508,-26.57831,1.0,16.491999999999997,0.015,14.526000000000002,0.024,16.637999999999998,0.017,16.904,0.031,16.79,0.015,16.741,0.017,15.925999999999998,0.011,15.105999999999998,0.006,14.683,0.016,16.137,0.011,14.773,0.013,15.280999999999999,0.012,4.184215,0.035121,-5.755883,0.037978,15.560427,15.999885,14.938836,0.152648,0.037193,55.736381
13.20266,-26.55712,1.0,17.558999999999997,0.244,15.926,0.088,17.455,0.049,17.781,0.073,17.79,0.048,17.763,0.053,17.111,0.051,16.410999999999998,0.036,16.04,0.054,17.255,0.053,16.13,0.088,16.657,0.074,4.016242,0.120954,-6.144928,0.143788,17.532,17.264446,16.391535,-0.044856,0.14187,102.303179
13.17467,-26.55227,0.0,17.746000000000002,0.068,16.267000000000003,0.031,17.994,0.053,18.084,0.078,17.983999999999998,0.06,17.881,0.068,17.543,0.026,16.779,0.012,16.413999999999998,0.022,17.688,0.018,16.483,0.013,16.94,0.018,4.191807,0.078659,-5.421189,0.084286,17.189632,17.41036,16.505068,-0.021148,0.084482,117.9014
13.17263,-26.54719,1.0,18.171999999999997,0.065,16.648000000000003,0.032,18.298,0.062,18.675,0.095,18.656,0.07,18.602,0.053,17.947,0.03,17.198,0.018,16.759999999999998,0.021,18.093,0.022,16.86,0.018,17.331,0.016,3.950078,0.11163,-5.904486,0.102088,17.572899,17.983175,17.03224,0.02736,0.107296,137.272147
13.17306,-26.53064,0.0,18.197000000000003,0.079,16.831000000000003,0.031,18.535999999999998,0.078,18.905,0.127,18.811,0.081,18.631,0.064,17.998,0.022,17.316,0.015,16.908,0.029,18.212,0.018,17.021,0.017,17.461,0.015,4.04243,0.100076,-5.836518,0.112446,17.724537,18.132303,17.192158,0.17894,0.112646,193.606159
13.1829,-26.51626,0.0,18.278999999999996,0.066,16.826999999999998,0.022,18.615,0.076,18.755,0.107,18.895,0.08,18.727,0.062,18.105999999999998,0.029,17.366,0.013,16.957,0.036,18.256999999999998,0.019,17.088,0.022,17.538,0.016,4.299239,0.110813,-5.608711,0.12255,17.808586,18.188498,17.275091,-0.030743,0.119109,239.474125
13.18108,-26.55846,0.0,16.912999999999997,0.024,15.211,0.023,17.13,0.024,17.286,0.035,17.316,0.025,17.24,0.021,16.557,0.014,15.747,0.008,15.361,0.02,16.715,0.014,15.456,0.017,15.928999999999998,0.015,4.117657,0.048564,-5.814717,0.053358,16.224094,16.612637,15.613344,-0.017469,0.051579,90.044628
13.1672,-26.56987,0.0,16.963,0.064,15.598,0.02,17.374,0.036,17.366,0.061,17.616999999999997,0.033,17.375,0.042,16.846,0.04,16.108,0.017,15.678999999999998,0.036,17.006999999999998,0.042,15.822,0.022,16.323,0.021,4.025093,0.063681,-5.859939,0.070902,16.650291,16.940945,15.969634,0.187912,0.070416,82.634868
13.14337,-26.57899,1.0,18.247999999999998,0.075,16.703000000000003,0.025,18.347,0.084,18.737000000000002,0.092,18.674,0.053,18.498,0.064,18.005,0.032,17.218999999999998,0.017,16.791,0.028,18.116,0.03,16.943,0.02,17.386,0.019,4.212171,0.09687,-5.587587,0.107605,17.6767,18.024004,17.103123,-0.071506,0.108594,145.623508
13.15088,-26.54415,1.0,17.578000000000003,0.043,16.159,0.026,17.848,0.042,18.121000000000002,0.063,18.14,0.046,18.119,0.047,17.457,0.031,16.671,0.013,16.29,0.025,17.633,0.026,16.436,0.025,16.842,0.023,4.186464,0.08014,-5.599245,0.085323,17.15559,17.535059,16.59688,0.22465,0.088836,183.786896
13.18089,-26.5573,1.0,18.07,0.075,16.689,0.034,18.314,0.082,18.609,0.089,18.494999999999997,0.075,18.596,0.046,17.907,0.038,17.185,0.018,16.77,0.045,18.06,0.03,16.961000000000002,0.032,17.346,0.024,4.010869,0.098622,-5.340235,0.11057,17.702188,18.01241,17.115173,0.227977,0.111626,94.768479
13.16185,-26.58243,0.0,18.130000000000003,0.088,16.722,0.032,18.479,0.054,18.619,0.107,18.784,0.067,18.713,0.062,18.032,0.027,17.34,0.015,16.86,0.026,18.178,0.025,17.002000000000002,0.022,17.497,0.02,4.45481,0.101951,-5.779987,0.11324,17.770224,18.109758,17.214598,0.289707,0.113816,85.701424
