RA,Dec,pop,U,err_U,Z,err_Z,F378,err_F378,F395,err_F395,F410,err_F410,F430,err_F430,F515,err_F515,F660,err_F660,F861,err_F861,G,err_G,I,err_I,R,err_R,pmra,e_pmra,pmdec,e_pmdec,g,bp,rp,par,e_par,r
323.39,-0.852285,1.0,18.017,0.045,16.619999999999997,0.047,18.283,0.051,18.431,0.05,18.619999999999997,0.043,18.583000000000002,0.047,17.926,0.041,17.23,0.043,16.847,0.04,17.985,0.065,16.878,0.053,17.299,0.056,2.621181,0.191098,-1.896413,0.092083,17.497126,17.616163,16.709743,-0.078893,0.122922,143.9953
323.3915,-0.847917,0.0,18.073999999999998,0.034,16.483,0.015,18.375999999999998,0.038,18.392,0.043,18.631,0.035,18.478,0.028,17.893,0.019,17.144,0.016,16.685,0.022,18.026,0.019,16.759999999999998,0.019,17.229,0.017,4.419941,0.24358,-2.082778,0.122438,17.2844,17.539158,16.58682,-0.324433,0.16985,136.753762
323.3385,-0.849356,0.0,17.428,0.03,15.479,0.02,17.828000000000003,0.034,17.675,0.034,17.846999999999998,0.024,17.773,0.025,16.967,0.013,16.183,0.017,15.716999999999999,0.012,17.108,0.021,15.765999999999998,0.024,16.265,0.022,3.702899,0.074934,-2.367653,0.043704,16.317026,16.689905,15.640834,-0.006382,0.063304,127.896386
323.3349,-0.8484,0.0,16.683,0.03,14.66,0.019,16.932000000000002,0.028,16.959,0.028,16.996,0.026,16.89,0.028,16.192999999999998,0.019,15.371,0.019,14.875,0.011,16.312,0.029,14.98,0.021,15.472999999999999,0.028,3.509949,0.060392,-2.514573,0.035352,15.525057,15.914732,14.822756,-0.061192,0.049747,134.678671
323.3738,-0.843564,0.0,16.737,0.018,14.773999999999997,0.014,17.087000000000003,0.024,17.253,0.029,17.116,0.024,17.091,0.027,16.339,0.017,15.502,0.013,14.957,0.011,16.564999999999998,0.024,15.11,0.017,15.600999999999999,0.014,4.370099,0.076216,-2.199364,0.037946,15.58615,15.882521,14.813039,-0.167429,0.049505,83.56349
323.379,-0.841535,0.0,17.142,0.024,15.165,0.016,17.395000000000003,0.029,17.285,0.05,17.403,0.042,17.408,0.015,16.645999999999997,0.015,15.848,0.014,15.347000000000001,0.013,16.852,0.019,15.46,0.016,15.986999999999998,0.017,4.192729,0.097632,-2.520617,0.043892,15.966397,16.209566,15.177919,-0.184337,0.059312,88.387461
323.3918,-0.84113,0.0,16.641,0.013,14.370999999999999,0.008,16.889000000000003,0.02,17.017,0.023,16.910999999999998,0.012,16.775000000000002,0.011,15.994999999999997,0.01,15.121,0.006,14.584,0.007,16.166,0.011,14.713000000000001,0.009,15.23,0.007,3.470039,0.060034,-1.946395,0.029559,15.230116,15.672313,14.529857,0.053047,0.042545,123.325023
323.3803,-0.840339,1.0,16.215,0.016,13.834999999999997,0.012,16.497,0.018,16.544,0.019,16.500999999999998,0.015,16.406,0.013,15.532,0.014,14.606,0.01,14.043,0.007,15.677,0.016,14.184999999999999,0.013,14.719999999999999,0.01,3.37323,0.068547,-2.018919,0.037775,14.731171,15.174017,13.991091,-0.001077,0.039279,88.468468
323.3865,-0.837896,1.0,17.182,0.032,15.375,0.022,17.450000000000003,0.035,17.593,0.037,17.75,0.028,17.66,0.03,16.898,0.027,16.029,0.019,15.599,0.011,17.084,0.032,15.648,0.023,16.148,0.024,3.345788,0.0903,-2.113266,0.044076,16.17548,16.497425,15.452253,0.018756,0.061455,100.99029
323.3445,-0.846528,0.0,16.387999999999998,0.014,14.108,0.009,16.587000000000003,0.019,16.706,0.017,16.66,0.013,16.544,0.014,15.747999999999998,0.01,14.859,0.007,14.323,0.008,15.916,0.009,14.442999999999998,0.011,14.966000000000001,0.007,3.571621,0.046219,-2.331721,0.025921,14.993207,15.470745,14.300144,-0.035169,0.039745,106.079079
323.3287,-0.845445,0.0,18.348,0.034,16.733999999999998,0.012,18.744999999999997,0.039,18.652,0.051,18.894,0.046,18.792,0.033,18.191,0.021,17.389,0.009,16.925,0.014,18.304,0.019,17.031,0.011,17.469,0.011,3.24643,0.145928,-2.315372,0.084841,17.468113,17.84631,16.862852,0.031054,0.121643,145.825033
323.3452,-0.842751,0.0,16.83,0.019,14.707999999999998,0.011,17.137999999999998,0.03,17.25,0.033,17.198999999999998,0.021,17.009,0.022,16.378999999999998,0.024,15.448000000000002,0.014,14.925,0.011,16.451999999999998,0.021,15.026,0.012,15.558,0.015,3.522842,0.055803,-2.072636,0.033149,15.507134,15.935471,14.840841,0.06308,0.046479,94.174673
323.3337,-0.837156,1.0,17.095,0.023,14.782,0.007,17.310000000000002,0.023,17.453,0.024,17.355,0.014,17.364,0.013,16.401,0.014,15.513,0.007,14.988,0.008,16.531,0.009,15.096999999999998,0.009,15.614,0.009,3.61842,0.054525,-2.310288,0.031665,15.595841,16.065407,14.930032,-0.033712,0.04587,115.498073
323.322,-0.836429,1.0,17.087,0.023,15.311,0.017,17.340000000000003,0.029,17.443,0.025,17.561,0.023,17.504,0.021,16.788999999999998,0.018,15.987,0.015,15.530999999999999,0.015,16.923,0.022,15.602,0.019,16.084,0.02,3.595058,0.067684,-1.874792,0.036986,16.122389,16.514734,15.464595,0.097705,0.058242,153.886741
323.3212,-0.836343,1.0,18.769,0.051,17.221999999999998,0.024,18.961,0.049,19.265,0.063,19.243,0.048,19.32,0.044,18.576,0.026,17.807,0.026,17.426,0.023,18.705,0.027,17.458,0.025,17.886,0.027,3.655466,0.187863,-2.404669,0.101194,17.965158,18.290327,17.30524,0.360964,0.162346,156.650077
323.4042,-0.835012,0.0,17.043,0.017,15.137999999999998,0.012,17.343000000000004,0.02,17.396,0.023,17.459999999999997,0.015,17.354,0.011,16.644,0.008,15.828000000000001,0.009,15.343,0.008,16.787,0.013,15.437000000000001,0.011,15.919999999999998,0.011,3.261937,0.083048,-2.135673,0.038827,15.921578,16.353052,15.285129,0.085273,0.050748,155.774665
323.3248,-0.834076,1.0,18.511,0.059,17.173,0.04,18.779000000000003,0.062,19.16,0.09,19.124,0.056,19.013,0.084,18.488,0.043,17.746,0.042,17.407,0.037,18.621,0.04,17.355,0.051,17.873,0.036,4.127182,0.196478,-1.795488,0.113975,17.999285,18.252813,17.344526,-0.261935,0.172671,141.641871
323.3266,-0.830811,1.0,18.377,0.045,16.48,0.015,18.387999999999998,0.03,18.549,0.043,18.64,0.028,18.677,0.037,17.921,0.017,17.186,0.017,16.702,0.014,17.942,0.023,16.776,0.014,17.243,0.019,3.529449,0.12904,-1.879865,0.077146,17.232233,17.586046,16.602154,-0.052074,0.110555,132.377416
323.3288,-0.830664,0.0,17.918,0.032,16.404999999999998,0.019,18.229999999999997,0.039,18.324,0.053,18.549999999999997,0.029,18.38,0.027,17.866,0.028,17.057,0.014,16.617,0.017,17.836,0.021,16.683,0.021,17.131,0.02,3.559299,0.128984,-2.338762,0.075651,17.31372,17.43159,16.481901,-0.418213,0.108655,124.661786
323.3912,-0.828394,0.0,16.204,0.023,13.770999999999997,0.014,16.450000000000003,0.022,16.542,0.018,16.441,0.02,16.247,0.021,15.45,0.015,14.549999999999999,0.011,14.016000000000002,0.01,15.637999999999998,0.02,14.119,0.014,14.646,0.011,3.276757,0.048879,-2.026458,0.022583,14.676363,15.174986,13.979706,0.023179,0.029632,104.609153
323.3256,-0.823128,1.0,17.747999999999998,0.076,16.293,0.079,17.897,0.094,18.080000000000002,0.081,18.365,0.094,18.211000000000002,0.071,17.671,0.059,17.031,0.083,16.854,0.255,17.5,0.082,16.645,0.093,17.066,0.088,3.566962,0.161382,-2.13285,0.087418,17.38588,17.399681,16.482769,0.279085,0.135667,133.653077
323.3239,-0.822098,0.0,17.663,0.018,15.904,0.012,17.948,0.026,18.021,0.041,18.101,0.021,18.077,0.027,17.332,0.013,16.58,0.01,16.125,0.013,17.491,0.012,16.188,0.011,16.668,0.01,3.548568,0.088731,-2.183203,0.049642,16.6338,17.042015,16.030523,0.050937,0.078528,139.548461
323.3945,-0.819441,1.0,18.153,0.036,16.57,0.031,18.28,0.04,18.462,0.049,18.822,0.033,18.865000000000002,0.044,17.872,0.028,17.273,0.021,16.859,0.021,18.139,0.025,16.913,0.023,17.348,0.024,3.718474,0.182464,-2.312715,0.09288,17.447823,17.679989,16.728458,-0.147031,0.118749,115.791699
323.2306,-0.819143,0.0,18.301,0.039,16.781,0.013,18.649,0.039,18.633000000000003,0.058,18.813,0.026,18.745,0.029,18.177999999999997,0.022,17.435,0.008,17.0,0.012,18.294999999999998,0.013,17.076,0.01,17.502,0.009,3.501365,0.126158,-2.333989,0.092641,17.488869,17.902685,16.92652,-0.100233,0.120265,475.175058
323.3559,-0.79649,0.0,17.192999999999998,0.036,15.436999999999998,0.016,17.516,0.032,17.541,0.046,17.782999999999998,0.027,17.571,0.026,16.916999999999998,0.014,16.145999999999997,0.01,15.66,0.012,16.987,0.025,15.791,0.018,16.265,0.016,3.910831,0.098049,-2.457167,0.058651,16.225637,16.563673,15.513069,0.103698,0.06488,99.238513
323.3553,-0.801064,0.0,16.836,0.025,14.834,0.01,17.109,0.025,17.199,0.024,17.279,0.021,17.124000000000002,0.018,16.436,0.017,15.568,0.013,15.007000000000001,0.01,16.508,0.014,15.088999999999999,0.014,15.668,0.013,3.615467,0.086871,-2.668001,0.052493,15.642456,15.945905,14.868899,0.081059,0.056138,84.042696
323.352,-0.789349,1.0,16.895,0.018,14.959999999999997,0.011,17.113999999999997,0.042,17.162000000000003,0.036,17.22,0.028,17.209,0.037,16.537,0.014,15.687,0.007,15.192,0.009,16.61,0.049,15.282999999999998,0.009,15.802,0.008,3.124172,0.074925,-2.335838,0.038182,15.77629,16.078417,15.014778,0.067319,0.050526,127.774209
323.4044,-0.813556,1.0,18.576999999999998,0.054,16.942999999999998,0.047,18.634999999999998,0.051,18.793,0.072,18.883,0.045,18.844,0.051,18.282999999999998,0.036,17.529999999999998,0.054,17.2,0.043,18.375,0.035,17.179,0.058,17.72,0.073,3.440511,0.249827,-2.095927,0.12179,17.913105,18.086946,17.188192,0.114828,0.157532,154.319112
323.2891,-0.813172,0.0,18.697,0.057,17.037,0.016,19.067999999999998,0.037,19.018,0.071,19.188,0.044,19.137,0.043,18.43,0.022,17.660999999999998,0.013,17.193,0.014,18.586,0.016,17.301,0.013,17.751,0.008,3.332994,0.17286,-2.216431,0.09393,17.749887,18.149292,17.206165,-0.178654,0.142024,267.073947
323.3379,-0.810731,0.0,17.682,0.033,16.238,0.022,17.984,0.027,17.984,0.038,18.326,0.03,18.164,0.032,17.618,0.021,16.822,0.018,16.411,0.018,17.733999999999998,0.026,16.479,0.023,16.873,0.026,2.880309,0.169629,-1.965089,0.093389,17.021656,17.089857,16.157263,-0.223565,0.128578,99.666142
323.3965,-0.809225,1.0,17.741,0.024,16.087,0.014,18.093000000000004,0.03,18.382,0.049,18.238999999999997,0.022,18.459,0.053,17.551,0.017,16.747,0.011,16.308,0.012,17.653,0.016,16.373,0.014,16.819,0.012,3.047867,0.177499,-2.374181,0.06883,16.85196,17.233482,16.217325,0.167053,0.080226,132.059612
323.3971,-0.807168,0.0,17.473,0.058,15.89,0.062,17.851,0.063,17.836000000000002,0.059,18.003999999999998,0.057,17.925,0.056,17.284,0.042,16.548,0.051,16.118,0.05,17.384999999999998,0.055,16.145,0.07,16.608,0.062,3.362141,0.151351,-2.649746,0.067686,16.989239,17.119583,16.127857,0.466926,0.089173,137.24949
323.3697,-0.796451,0.0,19.137999999999998,0.112,17.217,0.034,19.209000000000003,0.106,19.096,0.101,18.878999999999998,0.071,18.999000000000002,0.055,18.444,0.053,18.019,0.041,17.533,0.037,18.624,0.041,17.695999999999998,0.048,18.179,0.055,4.017107,0.342027,-1.991554,0.149886,17.910616,18.022058,17.12555,0.162746,0.203681,99.583947
323.3705,-0.796193,0.0,18.052,0.038,16.157,0.019,18.168,0.038,18.228,0.036,18.174,0.018,18.089000000000002,0.018,17.677,0.018,17.017,0.034,16.428,0.014,17.701,0.011,16.322,0.025,16.969,0.017,4.170248,0.300939,-1.987029,0.129262,16.919216,17.171051,16.182234,0.239166,0.24154,101.262357
323.3764,-0.803287,0.0,17.992,0.042,16.163999999999998,0.029,18.127000000000002,0.059,18.3,0.08,18.337999999999997,0.056,18.252,0.061,17.598,0.038,16.886,0.024,16.332,0.024,17.673,0.041,16.422,0.038,16.974,0.027,3.474222,0.158396,-2.182667,0.074338,16.878529,17.135073,16.096582,0.370905,0.101256,87.317304
323.3308,-0.800912,1.0,17.433999999999997,0.026,15.759,0.019,17.694000000000003,0.027,17.823,0.03,17.866999999999997,0.024,17.847,0.022,17.154,0.017,16.412,0.021,15.968,0.016,17.306,0.021,16.041999999999998,0.021,16.488,0.027,3.701205,0.109244,-2.530055,0.051052,16.577463,16.903048,15.902016,0.040675,0.072818,139.930595
323.396,-0.796427,1.0,16.852999999999998,0.014,14.893,0.01,17.109,0.016,17.25,0.014,17.279,0.013,17.198,0.012,16.457,0.012,15.616000000000001,0.006,15.122,0.011,16.595,0.008,15.221,0.006,15.709,0.007,3.642331,0.074495,-2.223095,0.03548,15.721719,16.159494,15.073291,-0.065478,0.048161,154.009845
323.3904,-0.794322,0.0,16.919,0.017,15.018999999999998,0.01,17.186999999999998,0.017,17.246000000000002,0.016,17.319,0.013,17.219,0.015,16.523,0.012,15.706000000000001,0.009,15.216999999999999,0.01,16.649,0.013,15.328,0.01,15.803,0.011,3.286018,0.079884,-2.271094,0.038557,15.84399,16.257586,15.191116,0.195306,0.048019,144.424639
323.3809,-0.791534,0.0,16.247,0.011,13.849999999999998,0.007,16.450000000000003,0.014,16.497,0.018,16.445,0.009,16.287,0.01,15.514,0.009,14.609,0.005,14.068000000000001,0.006,15.675999999999998,0.01,14.178,0.009,14.71,0.007,3.664172,0.049865,-2.156364,0.022661,14.735946,15.226475,14.048446,0.013897,0.029972,131.791273
323.3772,-0.789888,0.0,17.698999999999998,0.028,15.922999999999998,0.018,17.982999999999997,0.031,18.099,0.032,18.083,0.033,17.997,0.03,17.377,0.027,16.592,0.018,16.104,0.015,17.457,0.021,16.211,0.018,16.663,0.019,3.810047,0.131719,-2.285747,0.061609,16.68962,17.04625,16.042503,-0.050276,0.085265,131.091159
323.3774,-0.792282,1.0,17.673,0.04,16.134,0.023,18.009999999999998,0.046,18.309,0.051,18.16,0.04,18.197,0.034,17.509,0.027,16.814999999999998,0.021,16.383,0.019,17.567999999999998,0.043,16.389,0.025,16.877,0.025,4.067447,0.140523,-1.882709,0.066032,16.954481,17.254398,16.283634,-0.119181,0.088098,123.554793
323.3919,-0.792271,0.0,16.753,0.016,13.968,0.007,17.305,0.025,17.0,0.017,17.014,0.013,16.749000000000002,0.01,15.648,0.01,14.726,0.006,14.175999999999998,0.008,15.884999999999998,0.012,14.334,0.007,14.832999999999998,0.006,3.381529,0.042009,-2.145095,0.023579,14.845704,15.365221,14.159533,0.10397,0.030214,153.461951
323.3453,-0.791566,0.0,17.939,0.028,16.162,0.017,18.164,0.031,18.316000000000003,0.055,18.311999999999998,0.028,18.188,0.017,17.602999999999998,0.023,16.823,0.013,16.342,0.013,17.779,0.024,16.442999999999998,0.017,17.012,0.03,3.595835,0.126866,-2.033699,0.064203,16.846025,17.251278,16.263119,0.110117,0.083312,129.931753
323.3712,-0.790443,0.0,16.891,0.02,14.846,0.011,17.109,0.02,17.262,0.019,17.23,0.012,17.155,0.015,16.375999999999998,0.011,15.557,0.007,15.041,0.008,16.535999999999998,0.011,15.140999999999998,0.01,15.658999999999999,0.01,3.176244,0.077806,-2.078145,0.037162,15.645612,16.084366,14.989581,8.61E-4,0.050897,121.997196
323.38,-0.787663,0.0,18.642,0.06,17.195,0.019,19.020000000000003,0.065,19.080000000000002,0.091,19.133,0.069,19.124000000000002,0.046,18.555999999999997,0.031,17.811999999999998,0.02,17.36,0.02,18.666999999999998,0.028,17.546,0.033,17.97,0.024,3.30956,0.20562,-2.261628,0.106265,17.840445,18.1322,17.1854,-0.047214,0.146664,142.614147
323.3787,-0.786425,0.0,17.938,0.027,16.322,0.017,18.188000000000002,0.029,18.441000000000003,0.042,18.435,0.025,18.285,0.027,17.688,0.014,16.98,0.009,16.473,0.02,17.846,0.016,16.525,0.023,17.056,0.012,3.484978,0.150419,-2.033906,0.072175,17.10019,17.400322,16.433084,-0.056281,0.09473,144.559875
323.3282,-0.788573,0.0,17.948999999999998,0.041,16.547,0.022,18.201,0.04,18.256,0.047,18.482,0.04,18.376,0.047,17.881999999999998,0.023,17.165,0.02,16.761,0.022,17.958,0.037,16.791999999999998,0.028,17.259999999999998,0.025,3.520387,0.168741,-2.135527,0.082052,17.405403,17.614594,16.697577,-0.216742,0.113897,175.868945
323.3835,-0.786559,0.0,17.147,0.017,15.285,0.009,17.436,0.022,17.547,0.018,17.589,0.015,17.534,0.013,16.787,0.011,15.998,0.006,15.5,0.01,16.932,0.009,15.588999999999999,0.009,16.079,0.007,3.325185,0.070118,-2.27216,0.039276,16.07903,16.511467,15.448309,0.11578,0.052197,151.960662
323.339,-0.78259,0.0,16.563,0.015,14.410999999999998,0.007,16.807000000000002,0.017,16.867,0.016,16.868,0.012,16.717000000000002,0.013,16.006,0.013,15.142999999999999,0.007,14.631,0.008,16.146,0.011,14.73,0.009,15.244,0.006,4.102927,0.077103,-2.059293,0.036951,15.266618,15.711907,14.593715,-0.525707,0.050591,169.273106
323.3501,-0.77515,0.0,17.375999999999998,0.038,15.689,0.022,17.604,0.052,17.773,0.039,17.823,0.028,17.718,0.032,17.107,0.033,16.384,0.016,15.918,0.015,17.259999999999998,0.042,15.986999999999998,0.024,16.480999999999998,0.018,3.354651,0.109968,-2.110973,0.050944,16.514214,16.880163,15.887286,0.007673,0.068843,178.755426
323.3459,-0.773155,0.0,18.668,0.063,17.384999999999998,0.026,19.032000000000004,0.06,19.094,0.081,19.515,0.08,19.088,0.052,18.608999999999998,0.038,17.982,0.026,17.528,0.112,18.733,0.034,17.672,0.019,18.009999999999998,0.039,3.81647,0.231825,-2.057774,0.128541,18.087635,18.47552,17.493853,-0.046046,0.158452,190.153848
323.4223,-0.635975,1.0,18.854,0.055,17.497,0.022,19.215000000000003,0.057,19.273,0.075,19.387,0.055,19.387,0.041,18.849999999999998,0.031,18.131,0.016,17.719,0.027,18.965,0.014,17.77,0.017,18.195,0.015,3.349141,0.171255,-2.320874,0.16012,18.187487,18.562126,17.659891,-0.108088,0.14587,707.594691
323.3931,-0.862006,1.0,18.538999999999998,0.075,17.052,0.03,18.776000000000003,0.042,18.786,0.062,18.956999999999997,0.038,19.118000000000002,0.049,18.435,0.027,17.68,0.026,17.3,0.024,18.483,0.029,17.337,0.037,17.77,0.027,3.876153,0.213672,-2.209957,0.104545,17.820194,18.225344,17.267761,0.091444,0.147547,177.378457
323.3588,-0.852388,1.0,16.354,0.018,13.850999999999999,0.014,16.427,0.026,16.549,0.021,16.517999999999997,0.02,16.398,0.01,15.533999999999999,0.021,14.610999999999999,0.015,14.075,0.013,15.704,0.023,14.192,0.017,14.719000000000001,0.016,3.516466,0.037549,-2.271495,0.020963,14.767872,15.232562,14.049704,-0.010773,0.031605,105.801808
323.3574,-0.848841,0.0,16.726,0.018,14.677999999999997,0.021,17.241,0.031,17.058,0.022,17.108999999999998,0.017,17.006,0.016,16.355999999999998,0.018,15.397,0.018,14.940999999999999,0.014,16.387999999999998,0.016,14.98,0.017,15.5,0.015,3.389067,0.060337,-2.454029,0.035894,15.558971,15.933929,14.843197,0.359996,0.04896,94.111267
323.3444,-0.839888,1.0,17.047,0.02,15.189,0.023,17.323999999999998,0.024,17.48,0.021,17.679,0.028,17.585,0.025,16.817,0.02,15.921999999999999,0.018,15.457999999999998,0.016,16.974,0.024,15.424,0.032,16.018,0.019,2.90185,0.19636,-1.808116,0.114176,16.169937,16.324358,15.307748,-0.537149,0.151402,88.865011
323.347,-0.845554,0.0,18.198999999999998,0.036,16.389,0.063,18.542,0.042,19.113,0.099,18.804,0.042,18.62,0.029,17.901999999999997,0.03,16.926,0.068,16.666,0.045,18.683,0.108,16.591,0.079,17.187,0.055,3.244718,0.179655,-2.13319,0.10155,17.521751,17.663,16.718534,0.242376,0.154348,97.649222
323.3296,-0.835928,1.0,18.247999999999998,0.04,16.829,0.027,18.583,0.046,18.777,0.058,18.74,0.036,18.726,0.036,18.201999999999998,0.025,17.442999999999998,0.025,17.059,0.021,18.312,0.022,17.107,0.026,17.514,0.028,2.947623,0.149736,-2.36246,0.084479,17.538687,17.83125,16.910524,0.398824,0.123084,127.140988
323.3828,-0.829602,1.0,17.128,0.039,15.355,0.026,17.406,0.039,17.66,0.046,17.505,0.042,17.548000000000002,0.037,16.842,0.03,16.070999999999998,0.021,15.580000000000002,0.024,16.98,0.039,15.660999999999998,0.031,16.001,0.052,4.048882,0.121038,-2.358242,0.081491,16.250685,16.28459,15.284221,0.275961,0.093594,76.324012
323.393,-0.812862,1.0,16.916999999999998,0.028,14.713999999999999,0.009,17.023000000000003,0.026,17.092000000000002,0.017,17.057,0.015,17.071,0.017,16.378999999999998,0.025,15.438,0.008,14.925999999999998,0.009,16.458,0.015,15.062999999999999,0.014,15.559000000000001,0.017,3.063288,0.072587,-1.938682,0.034305,15.517838,15.962064,14.858619,0.087467,0.044282,115.756571
323.3972,-0.826084,0.0,16.230999999999998,0.012,13.665,0.008,16.366999999999997,0.013,16.466,0.012,16.407999999999998,0.009,16.243000000000002,0.009,15.398,0.008,14.444,0.004,13.888000000000002,0.007,15.578,0.008,14.02,0.006,14.558,0.006,3.476524,0.049642,-2.023357,0.024025,14.57771,15.077606,13.862944,-0.034297,0.031398,125.102421
323.3449,-0.807305,0.0,17.407,0.068,16.308,0.075,18.323,0.055,18.176000000000002,0.055,18.701,0.051,18.490000000000002,0.035,17.631,0.046,17.064,0.063,16.563,0.075,17.806,0.049,16.672,0.079,16.992,0.086,3.446668,0.183949,-1.930832,0.094914,17.493742,17.009048,16.046152,0.319225,0.134246,85.841096
323.3259,-0.803562,0.0,16.509,0.015,14.306999999999999,0.008,16.778,0.018,16.824,0.017,16.82,0.016,16.684,0.016,15.910999999999998,0.012,15.061000000000002,0.006,14.530999999999999,0.006,16.075,0.014,14.645,0.01,15.169999999999998,0.008,3.440777,0.056605,-2.355824,0.027039,15.170128,15.641949,14.50549,0.035566,0.038296,149.732884
323.3292,-0.795552,0.0,18.522,0.049,17.143,0.044,18.842,0.051,18.775000000000002,0.085,18.965999999999998,0.055,18.948,0.041,18.494,0.037,17.770999999999997,0.034,17.354,0.04,18.534,0.026,17.431,0.039,17.836,0.033,3.350683,0.215402,-2.271674,0.102428,17.85059,18.185268,17.277912,-0.16049,0.153583,156.357703
323.3426,-0.788771,0.0,18.589,0.042,17.019,0.027,18.875999999999998,0.046,18.845000000000002,0.085,19.07,0.042,18.943,0.043,18.619,0.05,17.622999999999998,0.019,17.185,0.019,18.511,0.026,17.313,0.023,17.608999999999998,0.029,3.517012,0.202677,-2.127782,0.09486,17.70164,18.072515,17.11109,0.087204,0.136315,143.405404
323.3418,-0.785344,1.0,16.834,0.013,14.826,0.017,17.073,0.015,17.197000000000003,0.018,17.253999999999998,0.014,17.159,0.012,16.423,0.011,15.551,0.01,15.04,0.014,16.548,0.009,15.126999999999999,0.017,15.649999999999999,0.011,2.522054,0.12395,-2.088849,0.059997,15.709055,16.121378,15.009018,0.04888,0.079058,155.625211
323.3428,-0.783425,0.0,17.767,0.028,16.128,0.013,18.054000000000002,0.03,18.174,0.035,18.259,0.026,18.182000000000002,0.02,17.576999999999998,0.016,16.808,0.012,16.338,0.012,17.691,0.014,16.422,0.014,16.87,0.011,3.216384,0.12554,-1.978723,0.0591,16.864847,17.286875,16.289225,0.046228,0.082281,160.078919
323.3456,-0.787606,1.0,17.901999999999997,0.026,16.294999999999998,0.017,18.18,0.032,18.413,0.042,18.471,0.028,18.400000000000002,0.021,17.747,0.02,16.926,0.013,16.501,0.014,17.87,0.018,16.594,0.015,17.194,0.024,3.858023,0.14584,-2.416835,0.072848,17.069122,17.425732,16.447674,0.0408,0.095809,142.006592
323.3279,-0.845587,0.0,17.515,0.026,15.886,0.019,17.902,0.039,17.862000000000002,0.039,17.974999999999998,0.034,17.916,0.034,17.326,0.023,16.511,0.026,16.074,0.02,17.456,0.029,16.16,0.024,16.626,0.023,2.880918,0.10573,-2.120294,0.061482,16.685774,17.019178,16.015713,0.481931,0.092209,148.447729
323.3525,-0.844171,1.0,17.026999999999997,0.035,15.154999999999998,0.019,17.155,0.023,17.289,0.035,17.442,0.029,17.359,0.029,16.674,0.026,15.828000000000001,0.02,15.378,0.014,16.822,0.031,15.465,0.014,15.957999999999998,0.023,4.047079,0.075338,-2.151257,0.044189,15.913696,16.225073,15.196035,-0.364012,0.064334,83.883559
323.4034,-0.825545,1.0,16.799,0.036,15.020999999999997,0.054,17.078000000000003,0.047,17.192,0.041,17.255,0.041,17.163,0.037,16.52,0.035,15.671000000000001,0.044,15.222000000000001,0.043,16.605,0.049,15.305,0.055,15.753,0.049,3.438959,0.086762,-2.142924,0.040694,15.959137,16.27978,15.217549,-0.043398,0.053543,146.979602
323.3388,-0.805138,1.0,16.614,0.014,14.587,0.02,16.840000000000003,0.018,16.916,0.025,16.994,0.015,16.938,0.011,16.16,0.013,15.292,0.016,14.799,0.019,16.349999999999998,0.012,14.889,0.021,15.399000000000001,0.02,3.447587,0.065312,-2.316668,0.035629,15.520063,15.818811,14.730609,-0.057891,0.044508,107.741201
323.3855,-0.795798,0.0,17.294,0.023,15.305999999999997,0.012,17.776000000000003,0.023,17.68,0.034,17.721999999999998,0.021,17.628,0.022,16.750999999999998,0.02,15.994000000000002,0.008,15.513000000000002,0.009,16.965,0.014,15.611999999999998,0.011,16.054,0.011,3.398773,0.096563,-2.141485,0.044036,16.118494,16.537333,15.475457,0.136387,0.057121,128.756377
323.3453,-0.79407,0.0,17.304,0.028,15.459,0.017,17.503999999999998,0.028,17.668,0.033,17.721,0.023,17.632,0.022,16.898999999999997,0.022,16.173,0.013,15.678,0.017,17.032999999999998,0.024,15.742999999999999,0.022,16.287,0.012,2.773063,0.10949,-2.216322,0.055812,16.29143,16.644629,15.614284,0.129349,0.070859,122.059025
323.3604,-0.706912,0.0,18.901,0.071,17.27,0.019,19.201999999999998,0.061,19.248,0.126,19.329,0.055,19.35,0.047,18.596999999999998,0.03,17.921999999999997,0.013,17.475,0.026,18.820999999999998,0.016,17.57,0.017,18.005,0.012,3.472052,0.158713,-2.393362,0.107016,17.982676,18.409388,17.397844,0.119786,0.134266,418.681184
323.361,-0.85521,0.0,18.372,0.044,16.637,0.029,18.560000000000002,0.044,18.907,0.077,18.895999999999997,0.044,18.785,0.034,17.973,0.022,17.343,0.035,16.782,0.018,18.207,0.023,16.848,0.02,17.348,0.022,3.939491,0.132419,-2.027954,0.072431,17.215796,17.665068,16.663336,0.009323,0.105944,115.255246
323.3701,-0.853818,0.0,17.938,0.033,16.267,0.019,18.232,0.039,18.485,0.056,18.497,0.038,18.259,0.046,17.712999999999997,0.025,16.881999999999998,0.018,16.444,0.016,17.771,0.029,16.534,0.019,16.958,0.02,3.807467,0.102303,-1.967846,0.059199,16.934607,17.311264,16.323853,0.253996,0.085194,113.337994
323.3505,-0.845539,1.0,17.765,0.029,16.128999999999998,0.025,17.947000000000003,0.026,18.059,0.058,18.404999999999998,0.03,18.32,0.02,17.874,0.042,16.871,0.017,16.429,0.026,18.003,0.047,16.521,0.024,16.977,0.019,4.456611,0.142145,-2.302108,0.076439,17.13341,17.103907,16.180227,-0.11985,0.124338,91.298468
