# ra,dec,X,Y,Vx,e_Vx,Vy,e_Vy,source_id,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_pmra_corr,ra_pmdec_corr,dec_pmra_corr,dec_pmdec_corr,pmra_pmdec_corr,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_expected_sig_to_noise,rv_chisq_pvalue,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,pop,Z,err_Z,R,err_R,F378,err_F378,F395,err_F395,F410,err_F410,F430,err_F430,F515,err_F515,F660,err_F660,F861,err_F861,G,err_G,I,err_I,U,err_U,RVcormerg,e_RVcormerg,s_RVcormerg,N,flagXM,flagRV,flagBinary,Gmag,Survey
6.104519,-72.095198,-89.531242,-50.171504,4.960209,0.054741,-2.165248,0.050381,4689627481451467648,0.25896199196823494,0.04837446,4.963113737036928,0.05474126,-2.1585829129856715,0.050380554,0.064238824,-0.36916757,-0.04651768,-0.15671277,0.18526523,-0.10428599,2.7174156,14.004744,14.369508,13.213322,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5404.73,3.4097,-1.031,1455.1877,0.6253,0.5059,0.2751,0.0,12.834000000000001,0.02,13.692,0.021,15.727,0.028,15.747,0.115,15.535000000000002,0.023,15.306000000000001,0.049,14.354,0.015,13.445,0.015,13.035,0.038,14.718999999999998,0.015,13.172,0.021,15.479,0.025,,,,,,,,,
6.159465,-72.093559,-150.357386,-44.382497,5.468689,0.018397,-2.789361,0.017703,4689627511511097600,0.2150578236460371,0.016297096,5.474969215497258,0.018397396,-2.77701699829213,0.017702864,0.061965507,-0.004951669,0.05414677,0.044523045,0.21858771,0.0075655524,0.99484855,13.899499,14.391015,13.1911955,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5552.4897,2.9827,-0.0392,4071.2954,0.7942,0.6407,0.3425,1.0,12.700000000000001,0.017,13.575,0.009,15.629999999999999,0.019,15.718999999999998,0.1,15.435,0.01,15.280000000000001,0.038,14.293,0.008,13.344000000000001,0.012,12.808,0.025,14.623999999999999,0.012,13.039000000000001,0.019,15.526,0.017,,,,,,,,,
6.121402,-72.108375,-108.13994,-97.638429,4.525995,0.042849,-2.3816,0.037035,4689627511519560960,0.08710818588487723,0.038304836,4.529857697125073,0.042848997,-2.3742479722495458,0.037034653,0.072417416,-0.41641805,-0.24367726,-0.120637834,0.10724583,0.13474186,1.0165739,15.820208,16.054136,14.996571,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5565.466,3.5289,-1.4665,3050.1008,0.5491,0.4521,0.2484,1.0,14.764000000000001,0.052,15.603000000000002,0.048,17.444,0.083,17.983,0.528,17.258000000000003,0.056,17.324,0.157,16.27,0.05,15.396,0.058,14.905999999999999,0.069,16.541,0.058,15.054000000000002,0.053,17.089000000000002,0.053,,,,,,,,,
6.13963,-72.100917,-128.351374,-70.826335,6.017679,0.072507,-2.955778,0.069783,4689627511526605952,0.2628900656052883,0.06806894,6.023363414077446,0.07250713,-2.9441798713459884,0.06978271,-0.15477878,-0.27426037,-0.14327626,-0.014093715,0.21312235,-0.010837019,2.5027475,15.324283,15.516519,14.495571,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5646.3726,3.6211,-1.4663,2182.773,0.5869,0.4832,0.265,1.0,14.182999999999998,0.026,14.983,0.014,16.369,0.031,16.608,0.176,16.533,0.025,16.556,0.088,15.5,0.016,14.71,0.016,14.326,0.033,15.776,0.021,14.478000000000002,0.022,16.365000000000002,0.036,,,,,,,,,
6.160313,-72.098901,-151.251401,-63.615154,5.561052,0.065883,-2.380919,0.071123,4689627515801025152,0.08986006116411363,0.058151666,5.566443776624167,0.06588277,-2.36829001656571,0.07112266,-0.12446456,-0.321392,-0.17401823,-0.17226262,0.26434365,-0.1701427,2.0306904,15.45675,15.482355,14.410847,,,,,,,,,,,NOT_AVAILABLE,false,false,false,true,,,,,,,,1.0,13.900999999999998,0.082,14.710999999999999,0.047,16.299999999999997,0.027,16.451999999999998,0.17,16.262,0.022,16.187,0.067,15.261,0.033,14.45,0.051,14.056999999999999,0.049,15.646,0.064,14.291,0.066,16.075,0.019,,,,,,,,,
6.147289,-72.096661,-136.856254,-55.521202,5.488621,0.020432,-2.28368,0.027902,4689627515811199104,0.23464315781377898,0.019989844,5.493300732351056,0.020432046,-2.272403877621049,0.027902426,-0.09771817,-0.3065251,-0.18644568,-0.14127804,0.46371746,-0.05214962,1.5535908,13.129874,13.6505,12.367824,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5131.101,2.1651,-0.4957,6867.8354,0.68,0.537,0.287,0.0,11.847999999999999,0.016,12.803,0.009,15.139,0.009,15.090999999999998,0.067,14.847,0.007,14.545000000000002,0.026,13.559000000000001,0.007,12.521,0.011,12.035,0.027,13.872999999999998,0.009,12.232,0.019,14.982,0.008,,,,,,,,,
6.129324,-72.095499,-116.982951,-51.300152,6.19017,0.020927,-1.961108,0.031711,4689627515811200128,0.1299987862423633,0.02093542,6.193604556211285,0.020926755,-1.9502393502012572,0.031711336,0.03594266,-0.23664074,-0.1607629,-0.24607475,0.18867806,-0.22467585,1.3074827,13.862468,14.261794,13.085223,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5267.0728,2.9296,-0.7068,3112.5212,0.6279,0.5042,0.2727,1.0,12.624,0.02,13.524999999999999,0.014,15.456999999999997,0.024,15.596,0.102,15.290000000000001,0.024,15.254000000000001,0.054,14.177,0.022,13.296,0.015,12.783000000000001,0.025,14.501999999999999,0.017,12.975999999999999,0.022,15.369,0.028,,,,,,,,,
6.1426,-72.097686,-131.659931,-59.19808,4.545699,0.044647,-1.794619,0.04903,4689627515811202176,0.07880991762645509,0.040203705,4.5492371594594045,0.044646498,-1.7856340280025353,0.04903,-0.12566084,-0.114558004,-0.07142286,-0.01816285,0.09033217,-0.21100175,2.5456793,13.586374,14.071794,12.848651,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5157.39,2.5357,-0.1118,5834.035,0.5455,0.433,0.2296,0.0,12.385,0.019,13.293,0.013,15.565999999999999,0.023,15.437999999999999,0.083,15.219,0.014,14.975000000000001,0.033,14.001000000000001,0.01,13.014,0.012,12.538999999999998,0.032,14.352999999999998,0.015,12.742999999999999,0.018,15.349,0.017,,,,,,,,,
6.134046,-72.10154,-122.169326,-73.056687,5.714161,0.024412,-1.661362,0.030315,4689627515811214464,0.1088979557627809,0.025930999,5.717199135706544,0.024411961,-1.650881021166553,0.030315252,-0.020559378,-0.30911952,-0.048449196,-0.040176775,0.19796343,-0.02425928,1.1516354,14.537298,14.972703,13.84236,,,,,,,,,,,NOT_AVAILABLE,false,false,false,true,,,,,,,,0.0,13.450999999999999,0.025,14.283000000000001,0.014,16.221,0.027,16.188,0.133,16.03,0.019,15.853000000000002,0.061,14.919,0.013,14.018,0.016,13.582999999999998,0.034,15.2,0.015,13.803,0.025,15.991,0.025,,,,,,,,,
6.114635,-72.105348,-100.671867,-86.727121,5.237788,0.087216,-1.638654,0.077508,4689627515811231104,0.3761854571186026,0.07111298,5.240259655656661,0.08721569,-1.6307362992993863,0.07750783,-0.07474172,-0.45448667,-0.10258791,-0.032494467,0.16979054,0.03229733,3.0770626,15.0722,15.253737,14.184718,,,,,,,,,,,NOT_AVAILABLE,false,false,false,true,,,,,,,,1.0,13.842999999999998,0.022,14.719000000000001,0.019,15.960999999999999,0.031,16.256,0.134,16.023000000000003,0.025,15.990000000000002,0.059,15.267,0.018,14.36,0.02,13.982,0.029,15.549,0.017,14.171,0.024,15.842000000000002,0.028,,,,,,,,,
6.170513,-72.096736,-162.557723,-55.848079,5.754841,0.064974,-3.112604,0.08122,4689627545870844032,0.15036447147253099,0.058932822,5.762418578135787,0.06497428,-3.098557067038196,0.08121972,0.20808701,-0.4853769,-0.12442176,-0.19750556,-0.20480873,0.034708623,1.50638,15.908914,15.974284,14.988669,,,,,,,,,,,NOT_AVAILABLE,false,false,false,true,,,,,,,,1.0,14.745,0.044,15.45,0.037,16.959,0.068,17.16,0.244,17.045,0.036,16.905,0.1,16.016,0.034,15.187999999999999,0.041,14.771999999999998,0.037,16.273,0.042,15.008,0.049,16.815,0.044,,,,,,,,,
6.197105,-72.092419,-192.030856,-40.38639,5.363026,0.084546,-1.740734,0.085876,4689627545870863232,0.36751519006385763,0.067877136,5.368021258275986,0.08454605,-1.7252764439861483,0.08587636,0.062282987,-0.27285835,-0.050682757,-0.09050147,0.13543132,-0.07507741,3.6281297,14.747107,15.1130905,14.0283,,,,,,,,,,,NOT_AVAILABLE,false,false,false,true,5776.7993,3.8943,-0.8513,1291.4109,0.6903,0.5682,0.3093,0.0,13.598,0.018,14.405000000000001,0.013,16.168,0.028,16.011,0.114,15.97,0.018,15.744,0.046,14.997,0.011,14.149000000000001,0.015,13.693999999999999,0.029,15.331,0.012,13.899000000000001,0.021,15.969000000000001,0.021,,,,,,,,,
6.212636,-72.078158,-209.384069,10.901236,6.271803,0.022715,-2.562525,0.026307,4689627545870872960,0.20100458197334076,0.022583976,6.279818884512421,0.02271471,-2.542826014112477,0.02630661,-0.18221654,-0.32382092,-0.047411285,-0.04544221,0.094258316,-0.22545739,1.0482191,14.538492,14.981761,13.853326,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5383.6045,3.1191,-0.1594,4380.6265,0.5105,0.4126,0.2205,1.0,13.408,0.02,14.224,0.012,15.913,0.027,16.011,0.112,15.785000000000002,0.021,15.64,0.039,14.834,0.011,13.946000000000002,0.013,13.617999999999999,0.038,15.157,0.013,13.711000000000002,0.02,15.766000000000002,0.023,,,,,,,,,
6.186605,-72.089811,-180.433913,-30.964229,6.08326,0.052306,-1.687191,0.061175,4689627550162333440,0.22153506162462305,0.04544263,6.087807014944259,0.052305702,-1.670719858881145,0.06117473,0.021629099,-0.3276309,0.031088872,-0.035810202,0.18998848,-0.12404762,1.590028,15.539659,15.818341,14.765408,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5512.393,3.5976,-1.1081,2507.905,0.5014,0.4121,0.2253,1.0,14.360999999999999,0.031,15.138000000000002,0.022,16.689,0.035,17.037,0.224,16.625,0.029,16.731,0.089,15.742,0.025,14.899000000000001,0.026,14.506999999999998,0.028,15.986,0.027,14.666,0.025,16.534000000000002,0.03,,,,,,,,,
6.218179,-72.080123,-215.501741,3.807414,6.292106,0.102996,-2.405707,0.11218,4689627550170889472,-0.011117871559332648,0.091154486,6.299849533761885,0.10299614,-2.3853650543162117,0.11218026,-0.01664771,-0.29243058,-5.995659E-4,-0.025133101,0.015666598,-0.22881258,2.6280522,15.784322,15.947128,14.941704,,,,,,,,,,,NOT_AVAILABLE,false,false,false,true,,,,,,,,1.0,14.534999999999998,0.028,15.283999999999999,0.021,16.631999999999998,0.044,16.831,0.18,16.725,0.033,16.759,0.083,15.899999999999999,0.019,15.04,0.023,14.588999999999999,0.022,16.171,0.019,14.82,0.023,16.529,0.034,,,,,,,,,
6.199889,-72.082081,-195.221886,-3.17866,5.180693,0.07369,-1.932725,0.075115,4689627550170898816,0.12402626493747011,0.055484872,5.1863300851599154,0.073690005,-1.9175522156527873,0.07511492,-0.06971502,-0.55286145,0.1470489,0.06128775,-0.1774744,-0.28622776,2.4473343,14.839122,15.009016,13.925277,,,,,,,,,,,NOT_AVAILABLE,false,false,false,true,,,,,,,,1.0,13.464,0.016,14.254000000000001,0.01,15.883,0.026,15.985,0.113,15.848,0.016,15.717000000000002,0.046,14.870000000000001,0.011,14.001000000000001,0.011,13.576,0.021,15.160999999999998,0.012,13.759,0.016,15.685000000000002,0.022,,,,,,,,,
6.20398,-72.084666,-199.725363,-12.49601,4.962747,0.024423,-2.594304,0.036727,4689627550170902784,0.15500060479107738,0.024198905,4.970497430097265,0.02442258,-2.5794288156887477,0.036727417,-0.011448052,-0.25683928,0.0048026904,-0.013699974,-0.03699712,-0.13944915,1.0650498,14.957033,15.3795595,14.286582,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5420.7437,3.4758,-0.3098,2982.0847,0.4969,0.4042,0.2176,0.0,13.88,0.025,14.68,0.014,16.482999999999997,0.027,16.479,0.158,16.347,0.023,16.205000000000002,0.057,15.297,0.011,14.422999999999998,0.015,14.064,0.035,15.59,0.012,14.190000000000001,0.024,16.403000000000002,0.025,,,,,,,,,
6.18198,-72.089296,-175.318767,-29.096589,4.431994,0.05016,-1.804547,0.052094,4689627550171787776,0.41322259815556905,0.042494837,4.436726427305186,0.0501601,-1.7928854347192278,0.052093744,0.067738384,-0.37383416,-0.027707519,-0.08544742,0.26009375,-0.0565059,1.9153162,14.933924,15.344899,14.245324,,,,,,,,,,,NOT_AVAILABLE,false,false,false,true,,,,,,,,0.0,13.865999999999998,0.023,14.663,0.017,16.516,0.031,16.537,0.167,16.369,0.022,16.205000000000002,0.069,15.285999999999998,0.013,14.437000000000001,0.02,13.963999999999999,0.036,15.605,0.017,14.177,0.027,16.371000000000002,0.029,,,,,,,,,
6.170367,-72.090365,-162.452539,-32.912825,6.09558,0.026351,-2.096877,0.028766,4689627550171790976,0.20399040317931477,0.022980154,6.1006736960791486,0.026350504,-2.0820166715783777,0.028766487,0.047896776,-0.34708908,-0.010649776,-0.055464078,0.1681924,-0.09371536,1.6979419,13.243698,13.539362,12.283517,-15.740405,0.93103397,1,2,0,8.519,,5750.0,3.5,1.0,NOT_AVAILABLE,false,false,false,true,5872.179,3.0116,-0.5797,2365.259,1.2726,1.0326,0.5626,1.0,11.79,0.033,12.659,0.025,14.988,0.013,14.907999999999998,0.067,14.662,0.008,14.398,0.029,13.373999999999999,0.016,12.387,0.023,11.896,0.028,13.73,0.022,12.148,0.026,14.804000000000002,0.01,,,,,,,,,
6.119654,-72.09491,-106.283997,-49.161384,4.80326,0.055472,-2.730141,0.053091,4689627580230547072,0.1631439709884833,0.04802126,4.807609021727381,0.055472426,-2.7224772178488013,0.05309116,0.13018739,-0.35803565,-0.06368124,-0.10291306,0.031127438,0.030267727,1.8470657,14.973999,15.186359,14.101653,,,,,,,,,,,NOT_AVAILABLE,false,false,false,true,,,,,,,,1.0,13.824,0.026,14.612000000000002,0.019,15.915,0.042,16.593,0.208,16.061,0.036,16.116,0.067,15.244,0.019,14.354,0.021,13.832,0.033,15.494,0.021,14.121000000000002,0.03,15.821000000000002,0.036,,,,,,,,,
6.142637,-72.08418,-131.797152,-10.577312,5.324517,0.025138,-2.461754,0.036471,4689627580230562176,0.17991826710485245,0.023009464,5.329372881110671,0.02513833,-2.45122633930155,0.03647126,0.027896032,-0.23640792,0.008894619,-0.051762786,0.03431462,0.004981179,1.4683963,13.652613,14.096269,12.870996,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5270.5176,2.6796,-0.6241,4018.8796,0.6921,0.5523,0.2978,1.0,12.38,0.022,13.299,0.014,15.355,0.024,15.448,0.085,15.189000000000002,0.016,15.007000000000001,0.034,14.012,0.014,13.029,0.019,12.527000000000001,0.026,14.317,0.016,12.751999999999999,0.025,15.199000000000002,0.019,,,,,,,,,
6.154245,-72.083028,-144.661165,-6.458873,5.340216,0.062956,-2.757464,0.072348,4689627580230570880,0.049573371732757956,0.05755323,5.346185969135562,0.062956415,-2.7458732260959984,0.07234853,0.15935332,-0.29171512,-0.075290956,-0.13399877,0.17008471,0.043221846,4.4175477,13.607039,14.05353,12.82896,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5504.757,3.3469,-0.5838,1624.6948,0.8578,0.6905,0.3733,1.0,12.373,0.019,13.284,0.011,15.171,0.015,15.334,0.079,15.055000000000001,0.014,14.925,0.033,13.989999999999998,0.008,12.998999999999999,0.013,12.530999999999999,0.029,14.291,0.01,12.707999999999998,0.018,15.065999999999999,0.016,,,,,,,,,
6.161942,-72.085534,-153.165346,-15.498884,5.091457,0.059413,-1.704503,0.056526,4689627580246471552,0.2623145460095256,0.0446584,5.095360339118216,0.059413023,-1.6928038616715289,0.056526463,0.047646694,-0.54918665,-0.014579427,-0.106559865,-0.0058292844,-0.13170092,1.4573926,15.489102,15.686797,14.631371,,,,,,,,,,,NOT_AVAILABLE,false,false,false,true,5654.9995,3.1215,-1.5734,5474.025,0.6518,0.5363,0.2948,1.0,14.261999999999999,0.029,15.043,0.028,16.744,0.045,17.003999999999998,0.229,16.596000000000004,0.033,16.866,0.111,15.652999999999999,0.032,14.774000000000001,0.032,14.286999999999999,0.026,15.988,0.021,14.524000000000001,0.04,16.720000000000002,0.04,,,,,,,,,
6.143168,-72.091794,-132.330452,-37.991262,4.196927,0.149901,-3.015817,0.154819,4689627580247293568,1.0392268431346978,0.13479932,4.202907134646384,0.14990075,-3.007479070651403,0.15481874,0.08826016,-0.3010243,-0.09402697,-0.11850244,0.15652634,-0.013055443,6.1574883,15.3847475,15.540479,14.525818,,,,,,,,,,,NOT_AVAILABLE,false,false,false,true,,,,,,,,0.0,14.28,0.031,15.061,0.031,16.464,0.047,16.573999999999998,0.179,16.927999999999997,0.045,16.329,0.074,15.684999999999999,0.027,14.818999999999999,0.03,14.384,0.042,15.916999999999998,0.035,14.558,0.028,16.534000000000002,0.037,,,,,,,,,
6.157802,-72.08105,-148.616864,0.656168,5.783462,0.021136,-2.979479,0.024062,4689627580250071296,0.16812103513540633,0.020907177,5.790088083372113,0.021136032,-2.9665848255634697,0.024061656,-0.015171722,-0.17765924,-0.0745197,-0.03844943,0.034085922,-0.095996365,1.1275293,14.340414,14.712951,13.576073,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5368.4316,2.76,-1.0011,5217.375,0.6289,0.5089,0.277,1.0,13.138,0.022,13.977,0.017,15.86,0.029,15.954999999999998,0.119,15.686000000000002,0.018,15.565000000000001,0.048,14.631,0.018,13.712,0.018,13.265999999999998,0.026,14.922,0.023,13.456,0.02,15.71,0.023,,,,,,,,,
6.147624,-72.088246,-137.289858,-25.228515,5.816379,0.033438,-2.143423,0.033644,4689627584520466944,0.23680742365515295,0.026836718,5.820782129454376,0.033438202,-2.131441644803692,0.0336441,0.08351563,-0.36627576,-0.076783955,-0.051405996,-0.19219656,0.0010651497,1.5986887,12.936714,13.502385,12.173797,-21.197746,2.1970444,1,2,0,10.602909,,4500.0,1.5,-0.5,NOT_AVAILABLE,false,false,true,true,5163.861,2.8428,-0.0857,2181.2336,0.7099,0.556,0.2938,0.0,11.665,0.015,12.641,0.009,15.186,0.015,15.128999999999998,0.072,14.787,0.01,14.446000000000002,0.026,13.425,0.008,12.349,0.012,11.831,0.03,13.744,0.01,12.044999999999998,0.019,14.984000000000002,0.015,,,,,,,,,
6.153584,-72.087369,-143.895637,-22.08517,5.430731,0.017452,-2.27051,0.018139,4689627584521450368,0.18232313961520924,0.015448101,5.435620493347865,0.017452365,-2.2587839463039736,0.01813853,-0.020898659,-0.23067613,-0.08361391,-0.13372873,0.31434074,-0.13947268,1.189038,13.053855,13.61915,12.292537,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5142.1577,1.6299,-0.2037,16189.637,0.7634,0.5996,0.3178,1.0,11.778,0.015,12.748,0.008,15.125,0.014,15.198999999999998,0.075,14.814000000000002,0.007,14.596,0.029,13.546,0.007,12.453,0.01,11.954999999999998,0.029,13.847999999999999,0.008,12.146999999999998,0.018,15.028000000000002,0.013,,,,,,,,,
6.159477,-72.083307,-150.45296,-7.476106,5.066893,0.024377,-2.500499,0.035508,4689627584530646784,0.24773032429522843,0.02443796,5.072522544356197,0.024377236,-2.489061656053167,0.035507582,0.03693602,-0.28801975,-0.021289768,-0.052931383,-0.03708026,-0.086067796,1.5054616,14.201706,14.561663,13.43637,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5323.126,3.1337,-1.1604,2245.7593,0.5438,0.44,0.2396,1.0,12.999,0.018,13.829,0.013,15.639,0.028,15.707999999999998,0.102,15.583,0.017,15.393,0.041,14.477999999999998,0.013,13.600000000000001,0.013,13.131999999999998,0.024,14.777999999999999,0.014,13.321000000000002,0.019,15.509,0.02,,,,,,,,,
6.126934,-72.085987,-114.396637,-17.052516,4.848505,0.025598,-2.553395,0.023684,4689627584530658048,0.23613151741868857,0.019478729,4.852878961870352,0.025598366,-2.545073276618669,0.023684308,-0.06777601,-0.11132243,0.076296665,0.067845196,0.09054441,-0.22384955,1.1646684,13.501715,13.992986,12.754365,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5190.039,2.1191,-0.4652,9052.51,0.6158,0.4893,0.2612,1.0,12.342,0.027,13.194,0.025,15.451999999999998,0.036,15.503999999999998,0.093,15.22,0.019,14.928,0.038,13.942,0.017,12.95,0.017,12.483,0.035,14.271,0.017,12.690000000000001,0.038,15.567,0.027,,,,,,,,,
6.181589,-72.073268,-175.03642,28.606782,4.834124,0.103515,-2.921433,0.118852,4689627614590328192,-0.1440420084868287,0.09587479,4.841772280691665,0.10351487,-2.908741995297201,0.11885185,-0.031098908,-0.16750035,-0.07895047,-0.049629677,-0.1343804,-0.029618941,4.8150363,14.973952,15.226281,14.1624565,,,,,,,,,,,NOT_AVAILABLE,false,false,false,true,,,,,,,,1.0,13.741999999999999,0.027,14.533000000000001,0.019,16.113,0.031,16.207,0.135,16.146,0.029,16.011,0.06,15.113,0.019,14.3,0.023,13.867,0.028,15.416,0.023,14.036000000000001,0.026,15.967000000000002,0.035,,,,,,,,,
6.193671,-72.077204,-188.385157,14.398369,5.791609,0.077665,-1.942962,0.088575,4689627614590337920,0.424164973341816,0.06396875,5.797074971243492,0.07766499,-1.9265988098758275,0.08857484,-0.011695382,-0.27613354,-0.047036793,-0.10559326,0.24392106,-0.12907961,1.9324346,15.792454,16.001328,14.9934025,,,,,,,,,,,NOT_AVAILABLE,false,false,false,true,5791.3296,3.6504,-1.8256,2659.4294,0.6416,0.5327,0.2938,0.0,14.623,0.028,15.384,0.019,16.791999999999998,0.046,16.746,0.183,16.796,0.039,16.707,0.085,15.954,0.018,15.137,0.022,14.762999999999998,0.032,16.269,0.02,14.895,0.031,16.848,0.046,,,,,,,,,
6.209176,-72.067776,-205.665993,48.291147,4.974113,0.018662,-2.005555,0.02588,4689627614590347904,0.15936421657865674,0.018916968,4.980270769668822,0.018662151,-1.9902183870027081,0.025879882,-0.09157382,-0.16342084,-0.017024176,-0.07788304,0.19818947,-0.15143737,1.2693285,13.691438,14.192031,12.955578,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5276.936,2.7964,-0.0384,4496.7925,0.6328,0.5044,0.2679,0.0,12.461999999999998,0.021,13.334,0.016,15.430999999999997,0.022,15.363,0.081,15.194,0.018,14.89,0.033,14.011,0.017,13.065999999999999,0.017,12.587,0.03,14.335,0.021,12.799,0.023,15.260000000000002,0.02,,,,,,,,,
6.213189,-72.074081,-210.042988,25.578009,4.971115,0.033993,-1.979324,0.039533,4689627614590350080,0.16474054009498384,0.030386267,4.977323958388097,0.033993047,-1.963665018865689,0.03953297,-0.04820193,-0.016489856,-0.11117904,-0.10859081,0.14340596,-0.18739367,1.1494095,15.2733555,15.581266,14.537621,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5412.9463,3.411,-1.1188,2845.3123,0.4368,0.3562,0.1937,1.0,14.12,0.021,14.765,0.03,16.148,0.04,16.331,0.137,16.244999999999997,0.034,16.136,0.061,15.332999999999998,0.03,14.494,0.032,14.114999999999998,0.02,15.623999999999999,0.035,14.357,0.017,15.909000000000002,0.046,,,,,,,,,
6.200952,-72.075645,-196.467334,19.987536,4.934589,0.125764,-3.185991,0.176918,4689627614608120576,0.3663053686258156,0.1276194,4.94395140203097,0.12576337,-3.171445472673155,0.17691864,-0.10172371,-0.09945492,-0.105170235,-0.079806395,0.07138899,-0.14909674,3.6301742,15.8897505,16.063414,15.054885,,,,,,,,,,,NOT_AVAILABLE,false,false,false,true,,,,,,,,1.0,14.72,0.026,15.445,0.015,16.641,0.032,16.779,0.17,16.695,0.034,16.551000000000002,0.078,15.951,0.034,15.215,0.022,14.739,0.027,16.156,0.043,14.972000000000001,0.025,16.433,0.031,,,,,,,,,
6.189197,-72.076813,-183.432212,15.82256,4.6089,0.166001,-3.133699,0.247989,4689627614609226496,0.9064511296840374,0.13722928,4.617500580424087,0.1659998,-3.121014251594011,0.24798958,-0.021268142,-0.24648876,0.005143446,-0.07219832,-0.0043879226,-0.33224413,2.648103,16.5967,16.600153,15.611789,,,,,,,,,,,NOT_AVAILABLE,false,false,false,true,,,,,,,,1.0,15.356,0.032,16.143,0.018,17.471999999999998,0.064,18.087,0.478,17.534,0.052,17.714000000000002,0.175,16.666,0.023,15.937000000000001,0.02,15.460999999999999,0.027,16.936,0.024,15.629999999999999,0.024,17.281000000000002,0.046,,,,,,,,,
